Name,Gender,Count,Year
Eugene,M,8517,1925
Ralph,M,8467,1925
Mary,F,67833,1926
Dorothy,F,36618,1926
Betty,F,32964,1926
Helen,F,26885,1926
Margaret,F,23073,1926
Ruth,F,20225,1926
Doris,F,16295,1926
Virginia,F,16161,1926
Mildred,F,13548,1926
Frances,F,13355,1926
Elizabeth,F,12837,1926
Jean,F,12168,1926
Evelyn,F,11780,1926
Shirley,F,11761,1926
Anna,F,11698,1926
Barbara,F,11079,1926
Alice,F,10956,1926
Marie,F,10629,1926
Lois,F,9817,1926
Gloria,F,9199,1926
Irene,F,9169,1926
Marjorie,F,8640,1926
Patricia,F,8586,1926
Martha,F,8556,1926
Rose,F,8509,1926
Robert,M,61130,1926
John,M,56108,1926
James,M,53197,1926
William,M,51922,1926
Charles,M,29521,1926
George,M,25909,1926
Richard,M,25143,1926
Joseph,M,23756,1926
Donald,M,20912,1926
Edward,M,19375,1926
Thomas,M,16592,1926
Frank,M,14493,1926
Paul,M,13653,1926
Harold,M,13311,1926
Raymond,M,12809,1926
Jack,M,12195,1926
Walter,M,11774,1926
Kenneth,M,10342,1926
Henry,M,9994,1926
Arthur,M,9465,1926
Albert,M,9146,1926
David,M,9041,1926
Eugene,M,9016,1926
Ralph,M,8455,1926
Harry,M,8215,1926
Mary,F,70642,1927
Dorothy,F,35993,1927
Betty,F,35423,1927
Helen,F,25317,1927
Margaret,F,21964,1927
Ruth,F,19412,1927
Doris,F,16512,1927
Virginia,F,15733,1927
Shirley,F,13314,1927
Barbara,F,13161,1927
Mildred,F,13053,1927
Frances,F,12988,1927
Elizabeth,F,12523,1927
Jean,F,12512,1927
Evelyn,F,11495,1927
Anna,F,11215,1927
Alice,F,10679,1927
Patricia,F,10554,1927
Lois,F,10505,1927
Marie,F,10317,1927
Irene,F,8607,1927
Gloria,F,8534,1927
Rose,F,8497,1927
Martha,F,8304,1927
Marjorie,F,8115,1927
Robert,M,61674,1927
John,M,55949,1927
James,M,53675,1927
William,M,51476,1927
Charles,M,31941,1927
Richard,M,26768,1927
George,M,25949,1927
Donald,M,23834,1927
Joseph,M,23505,1927
Edward,M,19114,1927
Thomas,M,17027,1927
Frank,M,14377,1927
Paul,M,13605,1927
Harold,M,13226,1927
Raymond,M,12807,1927
Jack,M,12802,1927
Walter,M,11346,1927
Kenneth,M,10848,1927
Henry,M,9871,1927
Eugene,M,9742,1927
David,M,9426,1927
Arthur,M,9338,1927
Albert,M,9128,1927
Ralph,M,8434,1927
Harry,M,8019,1927
Mary,F,66872,1928
Betty,F,36083,1928
Dorothy,F,33733,1928
Helen,F,22937,1928
Margaret,F,20295,1928
Ruth,F,17859,1928
Doris,F,16574,1928
Barbara,F,14872,1928
Virginia,F,14500,1928
Shirley,F,14215,1928
Patricia,F,12331,1928
Jean,F,12209,1928
Frances,F,12137,1928
Elizabeth,F,11767,1928
Mildred,F,11652,1928
Anna,F,10575,1928
Evelyn,F,10533,1928
Lois,F,10425,1928
Alice,F,10139,1928
Dolores,F,9614,1928
Marie,F,9286,1928
Martha,F,8252,1928
Norma,F,8165,1928
Rose,F,8161,1928
Gloria,F,8119,1928
Robert,M,60701,1928
John,M,53761,1928
James,M,52753,1928
William,M,49119,1928
Charles,M,31244,1928
Richard,M,28794,1928
Donald,M,25705,1928
George,M,24391,1928
Joseph,M,22319,1928
Edward,M,18492,1928
Thomas,M,16582,1928
Frank,M,13570,1928
Paul,M,13159,1928
Harold,M,12669,1928
Jack,M,12494,1928
Raymond,M,11947,1928
Kenneth,M,11167,1928
Walter,M,10651,1928
David,M,9992,1928
Eugene,M,9709,1928
Henry,M,9313,1928
Arthur,M,8880,1928
Albert,M,8812,1928
Ralph,M,8100,1928
Herbert,M,8065,1928
Mary,F,63511,1929
Betty,F,36677,1929
Dorothy,F,31477,1929
Helen,F,20982,1929
Margaret,F,19211,1929
Doris,F,16498,1929
Barbara,F,16038,1929
Ruth,F,16022,1929
Shirley,F,14576,1929
Patricia,F,13624,1929
Virginia,F,13234,1929
Jean,F,11865,1929
Joan,F,11666,1929
Dolores,F,11506,1929
Elizabeth,F,11248,1929
Frances,F,11092,1929
Lois,F,10295,1929
Mildred,F,10255,1929
Evelyn,F,9886,1929
Anna,F,9750,1929
Alice,F,9480,1929
Marie,F,9158,1929
Joyce,F,8596,1929
Phyllis,F,7995,1929
Norma,F,7894,1929
Robert,M,59808,1929
James,M,52133,1929
John,M,52110,1929
William,M,47814,1929
Charles,M,29929,1929
Richard,M,29570,1929
Donald,M,27181,1929
George,M,23021,1929
Joseph,M,21165,1929
Edward,M,17220,1929
Thomas,M,16274,1929
Frank,M,12966,1929
Paul,M,12431,1929
Jack,M,12167,1929
Raymond,M,11909,1929
Harold,M,11677,1929
David,M,11301,1929
Kenneth,M,10841,1929
Walter,M,9850,1929
Eugene,M,9045,1929
Henry,M,8571,1929
Arthur,M,8470,1929
Billy,M,8320,1929
Albert,M,8079,1929
Herbert,M,7881,1929
Mary,F,64153,1930
Betty,F,38238,1930
Dorothy,F,30409,1930
Helen,F,19913,1930
Margaret,F,18351,1930
Barbara,F,18280,1930
Patricia,F,15751,1930
Joan,F,15478,1930
Doris,F,15464,1930
Ruth,F,14942,1930
Shirley,F,14775,1930
Virginia,F,13197,1930
Dolores,F,12842,1930
Jean,F,11986,1930
Elizabeth,F,10995,1930
Frances,F,10644,1930
Lois,F,10114,1930
Joyce,F,9658,1930
Evelyn,F,9536,1930
Alice,F,9516,1930
Mildred,F,9355,1930
Marilyn,F,9288,1930
Anna,F,9081,1930
Nancy,F,9068,1930
Norma,F,8511,1930
Robert,M,62152,1930
James,M,53957,1930
John,M,52447,1930
William,M,47271,1930
Richard,M,32186,1930
Charles,M,31867,1930
Donald,M,29051,1930
George,M,22787,1930
Joseph,M,20981,1930
Edward,M,17351,1930
Thomas,M,17007,1930
Paul,M,12954,1930
Frank,M,12535,1930
Jack,M,12429,1930
David,M,12275,1930
Raymond,M,11713,1930
Kenneth,M,11704,1930
Harold,M,11661,1930
Walter,M,9731,1930
Billy,M,9286,1930
Eugene,M,9028,1930
Henry,M,8594,1930
Arthur,M,8284,1930
Albert,M,7948,1930
Ralph,M,7634,1930
Mary,F,60299,1931
Betty,F,36105,1931
Dorothy,F,26524,1931
Barbara,F,21803,1931
Joan,F,19119,1931
Helen,F,17664,1931
Margaret,F,17332,1931
Patricia,F,16470,1931
Shirley,F,14405,1931
Doris,F,13629,1931
Ruth,F,13131,1931
Virginia,F,11886,1931
Jean,F,11013,1931
Dolores,F,10806,1931
Joyce,F,10580,1931
Elizabeth,F,10292,1931
Nancy,F,10036,1931
Frances,F,9718,1931
Marilyn,F,9664,1931
Lois,F,9348,1931
Alice,F,8816,1931
Norma,F,8759,1931
Gloria,F,8547,1931
Evelyn,F,8491,1931
Anna,F,8429,1931
Robert,M,60520,1931
James,M,51213,1931
John,M,48422,1931
William,M,43280,1931
Richard,M,31823,1931
Charles,M,29933,1931
Donald,M,29102,1931
George,M,20686,1931
Joseph,M,19327,1931
Thomas,M,16846,1931
Edward,M,15647,1931
Paul,M,12255,1931
David,M,11783,1931
Kenneth,M,11568,1931
Jack,M,11489,1931
Frank,M,11472,1931
Raymond,M,10854,1931
Harold,M,10694,1931
Billy,M,9263,1931
Walter,M,8940,1931
Eugene,M,8152,1931
Henry,M,7805,1931
Arthur,M,7525,1931
Albert,M,7131,1931
Ralph,M,6960,1931
Mary,F,59881,1932
Betty,F,34420,1932
Barbara,F,26318,1932
Dorothy,F,24977,1932
Joan,F,21044,1932
Patricia,F,17990,1932
Margaret,F,16556,1932
Helen,F,16376,1932
Shirley,F,14476,1932
Doris,F,12910,1932
Ruth,F,12256,1932
Joyce,F,11362,1932
Nancy,F,10948,1932
Virginia,F,10755,1932
Jean,F,10670,1932
Marilyn,F,10567,1932
Elizabeth,F,9999,1932
Dolores,F,9630,1932
Frances,F,9552,1932
Lois,F,9519,1932
Alice,F,8536,1932
Norma,F,8406,1932
Evelyn,F,7958,1932
Anna,F,7924,1932
Gloria,F,7813,1932
Robert,M,59268,1932
James,M,51931,1932
John,M,48625,1932
William,M,42127,1932
Richard,M,31809,1932
Charles,M,31093,1932
Donald,M,29792,1932
George,M,20438,1932
Joseph,M,18565,1932
Thomas,M,16835,1932
Edward,M,15190,1932
David,M,12139,1932
Paul,M,12067,1932
Kenneth,M,11742,1932
Frank,M,11497,1932
Ronald,M,11143,1932
Jack,M,10717,1932
Harold,M,10433,1932
Raymond,M,10346,1932
Billy,M,9435,1932
Walter,M,8668,1932
Eugene,M,8046,1932
Henry,M,7470,1932
Gerald,M,7347,1932
Arthur,M,6916,1932
Mary,F,55517,1933
Betty,F,31531,1933
Barbara,F,26949,1933
Dorothy,F,22052,1933
Joan,F,19294,1933
Patricia,F,18632,1933
Margaret,F,15240,1933
Helen,F,14644,1933
Shirley,F,14320,1933
Doris,F,12025,1933
Nancy,F,11869,1933
Joyce,F,11191,1933
Ruth,F,11137,1933
Jean,F,9966,1933
Virginia,F,9719,1933
Marilyn,F,9126,1933
Elizabeth,F,9016,1933
Frances,F,8882,1933
Lois,F,8655,1933
Carol,F,8220,1933
Dolores,F,8022,1933
Alice,F,7697,1933
Norma,F,7483,1933
Donna,F,7360,1933
Janet,F,7342,1933
Robert,M,54219,1933
James,M,51110,1933
John,M,46225,1933
William,M,39047,1933
Richard,M,31331,1933
Charles,M,28990,1933
Donald,M,28450,1933
George,M,18355,1933
Joseph,M,17162,1933
Thomas,M,16506,1933
Edward,M,13797,1933
Ronald,M,12061,1933
David,M,12027,1933
Paul,M,11854,1933
Kenneth,M,11410,1933
Frank,M,10964,1933
Jack,M,9838,1933
Harold,M,9543,1933
Raymond,M,9512,1933
Billy,M,8939,1933
Walter,M,7755,1933
Gerald,M,7422,1933
Eugene,M,7352,1933
Henry,M,6726,1933
Arthur,M,6526,1933
Mary,F,56931,1934
Betty,F,31088,1934
Barbara,F,29239,1934
Shirley,F,22841,1934
Dorothy,F,21281,1934
Patricia,F,20844,1934
Joan,F,19465,1934
Margaret,F,15145,1934
Helen,F,14101,1934
Nancy,F,13520,1934
Doris,F,11627,1934
Joyce,F,11459,1934
Ruth,F,10565,1934
Carol,F,10274,1934
Virginia,F,10002,1934
Jean,F,9718,1934
Marilyn,F,9382,1934
Elizabeth,F,9346,1934
Frances,F,9207,1934
Lois,F,8387,1934
Janet,F,8070,1934
Beverly,F,7887,1934
Donna,F,7870,1934
Norma,F,7787,1934
Alice,F,7784,1934
Robert,M,55843,1934
James,M,54269,1934
John,M,46742,1934
William,M,40176,1934
Richard,M,33167,1934
Donald,M,30407,1934
Charles,M,29791,1934
George,M,18500,1934
Thomas,M,17372,1934
Joseph,M,17110,1934
Ronald,M,14088,1934
David,M,14003,1934
Edward,M,13917,1934
Paul,M,12196,1934
Kenneth,M,11801,1934
Frank,M,10636,1934
Jack,M,9985,1934
Harold,M,9926,1934
Raymond,M,9587,1934
Billy,M,9562,1934
Walter,M,8092,1934
Gerald,M,7816,1934
Bobby,M,7530,1934
Eugene,M,7145,1934
Jerry,M,7135,1934
Mary,F,55074,1935
Shirley,F,42365,1935
Barbara,F,30697,1935
Betty,F,28675,1935
Patricia,F,22879,1935
Dorothy,F,19406,1935
Joan,F,18221,1935
Margaret,F,14727,1935
Nancy,F,14544,1935
Helen,F,12784,1935
Carol,F,11734,1935
Joyce,F,11368,1935
Doris,F,10604,1935
Marilyn,F,10418,1935
Ruth,F,9989,1935
Virginia,F,9867,1935
Elizabeth,F,9075,1935
Jean,F,8852,1935
Frances,F,8770,1935
Beverly,F,7992,1935
Lois,F,7989,1935
Janet,F,7856,1935
Donna,F,7793,1935
Martha,F,7621,1935
Alice,F,7443,1935
Robert,M,56525,1935
James,M,55002,1935
John,M,47510,1935
William,M,40200,1935
Richard,M,33947,1935
Charles,M,29982,1935
Donald,M,29673,1935
George,M,18564,1935
Thomas,M,17685,1935
Joseph,M,17182,1935
David,M,15662,1935
Ronald,M,15489,1935
Edward,M,13844,1935
Paul,M,12563,1935
Kenneth,M,12066,1935
Frank,M,10421,1935
Raymond,M,9564,1935
Jack,M,9438,1935
Billy,M,9241,1935
Harold,M,9170,1935
Gerald,M,8458,1935
Jerry,M,8451,1935
Walter,M,7816,1935
Bobby,M,7726,1935
Joe,M,7554,1935
Mary,F,54374,1936
Shirley,F,35162,1936
Barbara,F,31682,1936
Betty,F,25867,1936
Patricia,F,23916,1936
Dorothy,F,17666,1936
Joan,F,17071,1936
Nancy,F,16754,1936
Margaret,F,14596,1936
Carol,F,14519,1936
Helen,F,12234,1936
Joyce,F,11988,1936
Marilyn,F,11064,1936
Virginia,F,9650,1936
Doris,F,9227,1936
Ruth,F,9217,1936
Beverly,F,8901,1936
Elizabeth,F,8860,1936
Frances,F,8789,1936
Jean,F,8536,1936
Janet,F,8081,1936
Donna,F,7932,1936
Carolyn,F,7907,1936
Martha,F,7391,1936
Phyllis,F,7374,1936
Robert,M,58501,1936
James,M,54696,1936
John,M,47679,1936
William,M,39398,1936
Richard,M,33492,1936
Charles,M,29100,1936
Donald,M,28640,1936
Thomas,M,18343,1936
George,M,18197,1936
David,M,17477,1936
Joseph,M,17452,1936
Ronald,M,16918,1936
Edward,M,14194,1936
Kenneth,M,12486,1936
Paul,M,12306,1936
Frank,M,10186,1936
Raymond,M,9458,1936
Jerry,M,9270,1936
Gerald,M,9017,1936
Jack,M,8857,1936
Harold,M,8629,1936
Billy,M,8587,1936
Joe,M,8023,1936
Bobby,M,7735,1936
Larry,M,7612,1936
Mary,F,55643,1937
Barbara,F,34917,1937
Patricia,F,26838,1937
Shirley,F,26823,1937
Betty,F,25337,1937
Carol,F,17336,1937
Nancy,F,17074,1937
Dorothy,F,16573,1937
Joan,F,15301,1937
Margaret,F,15143,1937
Joyce,F,11809,1937
Helen,F,11454,1937
Marilyn,F,9739,1937
Beverly,F,9632,1937
Ruth,F,9602,1937
Virginia,F,9516,1937
Elizabeth,F,9385,1937
Janet,F,9363,1937
Frances,F,9057,1937
Carolyn,F,8940,1937
Donna,F,8887,1937
Doris,F,8882,1937
Jean,F,8392,1937
Martha,F,7954,1937
Janice,F,7768,1937
Robert,M,61842,1937
James,M,56562,1937
John,M,48753,1937
William,M,40724,1937
Richard,M,32975,1937
Charles,M,30521,1937
Donald,M,27869,1937
David,M,20980,1937
Thomas,M,19771,1937
George,M,18439,1937
Ronald,M,18140,1937
Joseph,M,17323,1937
Edward,M,14930,1937
Kenneth,M,13218,1937
Paul,M,12880,1937
Larry,M,10320,1937
Jerry,M,10302,1937
Frank,M,10126,1937
Raymond,M,9571,1937
Gerald,M,9424,1937
Harold,M,8551,1937
Billy,M,8298,1937
Jack,M,8196,1937
Bobby,M,7745,1937
Joe,M,7744,1937
Mary,F,56225,1938
Barbara,F,39277,1938
Patricia,F,27558,1938
Betty,F,25505,1938
Shirley,F,23766,1938
Carol,F,19421,1938
Nancy,F,18951,1938
Dorothy,F,16357,1938
Margaret,F,15330,1938
Joan,F,14303,1938
Joyce,F,12697,1938
Judith,F,10878,1938
Helen,F,10837,1938
Sandra,F,10806,1938
Carolyn,F,10586,1938
Janet,F,9870,1938
Elizabeth,F,9802,1938
Beverly,F,9770,1938
Marilyn,F,9745,1938
Donna,F,9693,1938
Ruth,F,9303,1938
Virginia,F,9269,1938
Frances,F,8922,1938
Janice,F,8711,1938
Doris,F,8602,1938
Robert,M,62270,1938
James,M,59102,1938
John,M,50518,1938
William,M,42432,1938
Richard,M,34386,1938
Charles,M,31152,1938
Donald,M,26677,1938
David,M,22994,1938
Thomas,M,21380,1938
Ronald,M,20297,1938
George,M,18436,1938
Joseph,M,17740,1938
Edward,M,14550,1938
Kenneth,M,14399,1938
Paul,M,13360,1938
Larry,M,12393,1938
Jerry,M,12172,1938
Frank,M,10261,1938
Gerald,M,9972,1938
Raymond,M,9726,1938
Michael,M,9076,1938
Gary,M,8862,1938
Harold,M,8560,1938
Billy,M,8254,1938
Jack,M,8142,1938
Mary,F,54900,1939
Barbara,F,37257,1939
Patricia,F,29701,1939
Betty,F,23642,1939
Shirley,F,20445,1939
Carol,F,20166,1939
Nancy,F,19722,1939
Judith,F,16626,1939
Dorothy,F,15169,1939
Margaret,F,14951,1939
Joan,F,14143,1939
Joyce,F,13393,1939
Sandra,F,11970,1939
Carolyn,F,11290,1939
Linda,F,10713,1939
Helen,F,10419,1939
Janet,F,10120,1939
Elizabeth,F,9709,1939
Marilyn,F,9538,1939
Donna,F,9371,1939
Virginia,F,9227,1939
Ruth,F,9063,1939
Sharon,F,9014,1939
Janice,F,8779,1939
Beverly,F,8704,1939
Robert,M,59659,1939
James,M,59636,1939
John,M,51025,1939
William,M,42073,1939
Richard,M,35385,1939
Charles,M,30786,1939
David,M,25359,1939
Donald,M,24055,1939
Thomas,M,22128,1939
Ronald,M,19835,1939
George,M,17888,1939
Joseph,M,17723,1939
Kenneth,M,14715,1939
Larry,M,14531,1939
Edward,M,14428,1939
Jerry,M,13729,1939
Paul,M,13336,1939
Michael,M,10829,1939
Gerald,M,10057,1939
Frank,M,9990,1939
Gary,M,9681,1939
Raymond,M,9252,1939
Harold,M,8300,1939
Billy,M,7475,1939
Walter,M,7323,1939
Mary,F,56214,1940
Barbara,F,36735,1940
Patricia,F,32667,1940
Judith,F,22385,1940
Betty,F,22077,1940
Carol,F,21759,1940
Nancy,F,19737,1940
Linda,F,18369,1940
Shirley,F,17880,1940
Sandra,F,16154,1940
Margaret,F,15062,1940
Dorothy,F,14875,1940
Joyce,F,14802,1940
Joan,F,13292,1940
Carolyn,F,12657,1940
Judy,F,11383,1940
Sharon,F,11120,1940
Helen,F,10203,1940
Janet,F,10105,1940
Elizabeth,F,9956,1940
Virginia,F,9554,1940
Janice,F,9318,1940
Donna,F,9232,1940
Ruth,F,8887,1940
Marilyn,F,8703,1940
James,M,62481,1940
Robert,M,61194,1940
John,M,54784,1940
William,M,44781,1940
Richard,M,37425,1940
Charles,M,31690,1940
David,M,27691,1940
Thomas,M,23992,1940
Donald,M,23113,1940
Ronald,M,20740,1940
George,M,18313,1940
Joseph,M,18207,1940
Larry,M,17200,1940
Jerry,M,15213,1940
Kenneth,M,15131,1940
Edward,M,14404,1940
Paul,M,14097,1940
Michael,M,13228,1940
Gary,M,12573,1940
Frank,M,10596,1940
Gerald,M,10237,1940
Raymond,M,9568,1940
Harold,M,8078,1940
Dennis,M,7845,1940
Walter,M,7723,1940
Mary,F,58049,1941
Barbara,F,39543,1941
Patricia,F,36904,1941
Carol,F,24187,1941
Linda,F,23721,1941
Judith,F,23318,1941
Betty,F,20904,1941
Nancy,F,20883,1941
Sandra,F,19498,1941
Shirley,F,16955,1941
Carolyn,F,16273,1941
Margaret,F,15695,1941
Joyce,F,15683,1941
Dorothy,F,14566,1941
Sharon,F,14271,1941
Judy,F,13967,1941
Joan,F,13380,1941
Janet,F,11137,1941
Karen,F,10831,1941
Donna,F,10446,1941
Elizabeth,F,10268,1941
Janice,F,10061,1941
Virginia,F,10044,1941
Helen,F,9887,1941
Martha,F,9157,1941
James,M,66752,1941
Robert,M,64247,1941
John,M,57519,1941
William,M,47797,1941
Richard,M,39111,1941
Charles,M,32739,1941
David,M,30553,1941
Thomas,M,26643,1941
Ronald,M,24407,1941
Donald,M,22640,1941
Larry,M,20135,1941
Joseph,M,19808,1941
George,M,19260,1941
Jerry,M,16799,1941
Kenneth,M,16143,1941
Michael,M,15935,1941
Edward,M,15581,1941
Paul,M,15167,1941
Gary,M,14568,1941
Gerald,M,10941,1941
Frank,M,10795,1941
Raymond,M,9947,1941
Dennis,M,9562,1941
Harold,M,8103,1941
Roger,M,8094,1941
Mary,F,63255,1942
Barbara,F,44739,1942
Patricia,F,39464,1942
Linda,F,31614,1942
Carol,F,30271,1942
Sandra,F,24993,1942
Judith,F,24792,1942
Nancy,F,23328,1942
Betty,F,21659,1942
Carolyn,F,19977,1942
Sharon,F,19648,1942
Shirley,F,17749,1942
Joyce,F,16728,1942
Margaret,F,16548,1942
Judy,F,15667,1942
Karen,F,15386,1942
Dorothy,F,15035,1942
Joan,F,14514,1942
Janet,F,13064,1942
Donna,F,12986,1942
Susan,F,12015,1942
Elizabeth,F,11185,1942
Virginia,F,10802,1942
Kathleen,F,10696,1942
Janice,F,10286,1942
James,M,77180,1942
Robert,M,71841,1942
John,M,66041,1942
William,M,54891,1942
Richard,M,43592,1942
David,M,35905,1942
Charles,M,35855,1942
Thomas,M,31097,1942
Ronald,M,27136,1942
Donald,M,23956,1942
Joseph,M,22429,1942
Larry,M,22099,1942
Michael,M,21728,1942
George,M,21275,1942
Kenneth,M,18210,1942
Jerry,M,17487,1942
Edward,M,17469,1942
Gary,M,17067,1942
Paul,M,16493,1942
Dennis,M,13281,1942
Frank,M,12248,1942
Gerald,M,11483,1942
Douglas,M,11234,1942
Raymond,M,11116,1942
Roger,M,9174,1942
Mary,F,66176,1943
Barbara,F,43432,1943
Patricia,F,39621,1943
Linda,F,38439,1943
Carol,F,31685,1943
Sandra,F,25990,1943
Judith,F,25214,1943
Sharon,F,24713,1943
Nancy,F,23987,1943
Betty,F,21596,1943
Carolyn,F,20364,1943
Shirley,F,17816,1943
Judy,F,17383,1943
Margaret,F,17153,1943
Karen,F,16816,1943
Joyce,F,16486,1943
Donna,F,14914,1943
Susan,F,14888,1943
Dorothy,F,14794,1943
Janet,F,13316,1943
Joan,F,13232,1943
Kathleen,F,12153,1943
Elizabeth,F,11644,1943
Diane,F,11326,1943
Virginia,F,10846,1943
James,M,80275,1943
Robert,M,74890,1943
John,M,68928,1943
William,M,55904,1943
Richard,M,46338,1943
David,M,37243,1943
Charles,M,36630,1943
Thomas,M,32874,1943
Ronald,M,29240,1943
Michael,M,24745,1943
Donald,M,24420,1943
Larry,M,22979,1943
Joseph,M,22827,1943
George,M,21692,1943
Kenneth,M,19112,1943
Gary,M,17868,1943
Jerry,M,17729,1943
Edward,M,17713,1943
Paul,M,17249,1943
Dennis,M,14114,1943
Frank,M,12245,1943
Raymond,M,11392,1943
Gerald,M,11368,1943
Roger,M,10772,1943
Daniel,M,9168,1943
Mary,F,62472,1944
Barbara,F,39196,1944
